ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
27512,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,446500,4.625,1.4293,0,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,11580,CRIF,866,EXP,45-54,to_inst,95.40598291,south,direct,0,39
27513,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.125,0.1771,4347.5,180,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,12300,CIB,891,EXP,25-34,not_inst,76.78571429,south,direct,0,9
27514,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,546500,,,,360,not_neg,not_int,not_lpsm,688000,sb,pr,home,1U,4200,CIB,776,CIB,65-74,not_inst,79.43313953,south,direct,1,19
27515,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,4.5,0.258,4135.94,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2880,CIB,687,CIB,35-44,to_inst,78.36134454,North,direct,0,44
27516,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,3.875,0.2948,1305.88,360,not_neg,not_int,not_lpsm,288000,sb,sr,home,1U,17280,CIB,655,CIB,25-34,not_inst,78.64583333,North,direct,0,34
27517,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,346500,3.375,-0.3369,4640.88,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,,EXP,770,CIB,25-34,to_inst,105.6402439,North,direct,0,
27518,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,566500,5.375,0.8548,795,360,not_neg,not_int,not_lpsm,708000,sb,pr,home,1U,6720,CIB,894,CIB,55-64,to_inst,80.01412429,south,direct,0,46
27519,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,56500,4.25,0.6907,1625,360,not_neg,not_int,not_lpsm,68000,sb,pr,home,1U,1140,CIB,837,EXP,55-64,to_inst,83.08823529,south,direct,0,48
27520,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5700,EQUI,559,EXP,65-74,to_inst,,central,direct,1,
27521,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.5,0.392,3201,180,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,6240,EXP,630,CIB,35-44,not_inst,91.97761194,North,direct,0,36
27522,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,146500,3.5,0.7354,4470.76,180,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4560,CRIF,785,EXP,>74,to_inst,39.80978261,south,direct,0,25
27523,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,396500,4,0.202,0,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,10320,EXP,583,CIB,65-74,not_inst,59.35628743,North,direct,0,26
27524,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,216500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,2760,CIB,619,CIB,65-74,to_inst,83.91472868,North,direct,1,31
27525,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.5,0.6211,4145.62,180,not_neg,not_int,not_lpsm,588000,sb,pr,home,1U,5880,CRIF,767,CIB,45-54,to_inst,36.81972789,North,direct,0,22
27526,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,96500,3.375,-0.1545,1777.02,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,,CIB,675,EXP,65-74,to_inst,81.77966102,south,direct,0,
27527,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.8489,3340,240,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,8160,EXP,579,EXP,55-64,to_inst,47.12171053,North,direct,0,23
27528,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.5048,6727.12,336,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,4980,CIB,725,CIB,45-54,to_inst,75.13586957,south,direct,0,32
27529,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,106500,,,,180,not_neg,not_int,not_lpsm,758000,sb,pr,home,1U,8940,EXP,729,EXP,45-54,to_inst,14.05013193,south,direct,1,37
27530,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.3334,6357.5,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,2460,CRIF,810,CIB,25-34,to_inst,63.26815642,North,direct,0,41
27531,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,,,,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2220,EXP,512,CIB,45-54,to_inst,86.76470588,North,direct,1,52
27532,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4320,EQUI,729,EXP,55-64,to_inst,,south,direct,1,
27533,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.625,1.14,4396.4,360,not_neg,not_int,not_lpsm,238000,sb,sr,home,1U,2940,CRIF,678,CIB,65-74,to_inst,65.75630252,central,direct,0,44
27534,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,356500,3.625,0.127,5456.75,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,4020,EXP,710,EXP,35-44,to_inst,79.57589286,North,direct,0,42
27535,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.25,-0.302,5061.5,360,not_neg,not_int,not_lpsm,1068000,sb,pr,home,1U,3180,CIB,554,CIB,>74,not_inst,24.95318352,south,direct,0,41
27536,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,4.375,-0.0765,19.58,360,neg_amm,not_int,not_lpsm,928000,sb,pr,home,1U,16500,CRIF,503,EXP,35-44,not_inst,78.28663793,North,direct,0,35
27537,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,,,,288,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,4860,EXP,678,CIB,45-54,to_inst,79.04040404,south,direct,1,43
27538,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,526500,,,,360,not_neg,not_int,not_lpsm,908000,sb,pr,home,1U,7380,CIB,502,CIB,45-54,not_inst,57.9845815,south,direct,1,59
27539,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,366500,4,0.3325,3372.44,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1U,5100,CRIF,848,CIB,65-74,not_inst,40.81291759,North,direct,0,43
27540,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,,,,276,not_neg,not_int,lpsm,168000,sb,pr,home,1U,3120,CIB,592,CIB,55-64,to_inst,63.39285714,North,direct,1,31
27541,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,396500,3.75,0.1491,9650,360,not_neg,not_int,not_lpsm,528000,sb,sr,home,1U,13080,EXP,865,EXP,55-64,not_inst,75.09469697,North,direct,0,25
27542,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,106500,,,,180,not_neg,not_int,not_lpsm,158000,sb,ir,home,1U,20700,CIB,529,EXP,55-64,to_inst,67.40506329,south,direct,1,24
27543,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,166500,3.99,1.4239,6486.54,180,neg_amm,not_int,not_lpsm,318000,sb,ir,home,1U,4140,EXP,882,CIB,45-54,to_inst,52.35849057,North,direct,0,30
27544,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,476500,3.375,-0.3379,2086.9,360,not_neg,not_int,not_lpsm,978000,sb,pr,home,1U,8640,CIB,618,CIB,45-54,not_inst,48.72188139,North,direct,0,38
27545,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,246500,4.5,1.847,3645.14,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,5880,EXP,608,EXP,65-74,to_inst,80.03246753,central,direct,0,48
27546,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.4974,5238,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,8700,CIB,774,EXP,65-74,to_inst,78.0511811,south,direct,0,40
27547,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,1.1296,,240,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,8160,CRIF,558,EXP,65-74,to_inst,51.88442211,south,direct,0,30
27548,2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,246500,,,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2100,CRIF,622,CIB,45-54,to_inst,80.03246753,North,direct,1,53
27549,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,4.25,0.4704,2678.75,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,5640,CIB,829,CIB,55-64,to_inst,60.5799373,North,direct,0,42
27550,2019,cf,Female,nopre,type2,p1,l1,nopc,b/c,86500,,,,360,not_neg,not_int,not_lpsm,68000,sb,pr,home,1U,2760,CIB,858,CIB,25-34,to_inst,127.2058824,central,direct,1,46
27551,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,726500,4.99,0.6779,4782.63,360,not_neg,not_int,not_lpsm,1148000,sb,pr,home,1U,8940,EXP,644,CIB,45-54,to_inst,63.28397213,south,direct,0,41
27552,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,3.99,0.4635,5620,360,not_neg,not_int,not_lpsm,238000,sb,sr,home,1U,3120,CIB,882,CIB,45-54,to_inst,78.36134454,North,direct,0,37
27553,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,616500,3.375,0.6422,0,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,,CRIF,532,CIB,35-44,not_inst,93.69300912,North,direct,0,
27554,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,276500,3.99,0.7319,4737.5,360,not_neg,not_int,not_lpsm,318000,sb,sr,home,1U,14940,CRIF,616,CIB,55-64,to_inst,86.94968553,North,direct,0,33
27555,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,446500,2.75,-0.912,4352.01,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,,EXP,593,EXP,35-44,not_inst,73.4375,south,direct,0,
27556,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,2220,EXP,834,CIB,25-34,to_inst,87.92134831,south,direct,1,49
27557,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.375,0.3582,5400.07,180,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,5160,CRIF,610,CIB,45-54,to_inst,59.24295775,North,direct,0,44
27558,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,4800,CRIF,749,CIB,35-44,not_inst,93.01948052,North,direct,1,35
27559,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,186500,4.99,1.3701,2332.19,360,not_neg,int_only,not_lpsm,198000,sb,pr,home,1U,3840,CIB,806,EXP,25-34,to_inst,94.19191919,North,direct,0,47
27560,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.25,0.2117,7562.5,360,not_neg,not_int,not_lpsm,368000,sb,pr,home,1U,6240,EXP,834,EXP,45-54,to_inst,75.13586957,central,direct,0,48
27561,2019,cf,Female,nopre,type2,p2,l1,nopc,b/c,56500,4.49,1.8709,1497.5,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,1320,EXP,809,CIB,65-74,not_inst,44.140625,North,direct,0,22
27562,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,286500,4.625,0.3835,0,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4860,CRIF,895,CIB,35-44,to_inst,103.057554,North,direct,0,53
27563,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,256500,4.5,0.7973,1250,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,3420,CIB,831,CIB,55-64,to_inst,53.66108787,south,direct,0,44
27564,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,6360,CIB,885,EXP,55-64,to_inst,76.98863636,south,direct,1,42
27565,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,286500,4.99,0.7179,5343.75,360,neg_amm,not_int,not_lpsm,348000,sb,pr,home,1U,4920,EXP,872,CIB,55-64,to_inst,82.32758621,central,direct,0,23
27566,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,466500,,,,360,not_neg,not_int,lpsm,588000,sb,pr,home,1U,4800,CIB,668,EXP,45-54,to_inst,79.33673469,North,direct,1,49
27567,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,316500,4.5,0.1769,0,360,neg_amm,not_int,not_lpsm,338000,sb,pr,home,1U,12840,CRIF,628,CIB,25-34,to_inst,93.63905325,south,direct,0,38
27568,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,3.375,-0.1924,5694.5,360,not_neg,int_only,not_lpsm,438000,sb,pr,home,1U,6600,CRIF,574,CIB,55-64,to_inst,67.69406393,North,direct,0,48
27569,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,3.625,-0.0943,641.61,360,neg_amm,not_int,not_lpsm,308000,sb,pr,home,1U,3060,EXP,591,CIB,35-44,not_inst,67.04545455,south,direct,0,37
27570,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.5,0.7604,6072.34,228,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,6960,CIB,632,CIB,25-34,to_inst,60.47486034,south,direct,0,13
27571,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,436500,3.99,0.1099,5940,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,7320,CIB,642,CIB,25-34,to_inst,89.44672131,south,direct,0,36
27572,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,1800,CRIF,820,EXP,65-74,to_inst,54.05844156,south,direct,1,48
27573,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,226500,4.75,0.1167,0,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5580,CIB,522,EXP,55-64,to_inst,81.47482014,south,direct,0,42
27574,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,516500,3.875,-0.033,1150,360,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,35940,CRIF,806,CIB,35-44,to_inst,79.70679012,south,direct,0,20
27575,2019,,Joint,nopre,type2,p2,l1,nopc,b/c,106500,3.625,1.5693,3053.19,180,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,3540,CIB,818,EXP,65-74,to_inst,44.74789916,North,direct,0,48
27576,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,206500,5.375,1.3134,2080,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,7860,CRIF,732,CIB,35-44,to_inst,77.05223881,south,direct,0,39
27577,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,356500,3.5,0.5172,5182.61,180,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,8700,EXP,889,CIB,35-44,to_inst,73.05327869,south,direct,0,36
27578,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,256500,4.125,0.2351,1383.75,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4620,CIB,789,CIB,25-34,not_inst,92.26618705,North,direct,0,44
27579,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,106500,4.375,0.5309,3150,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,2160,CRIF,737,CIB,65-74,to_inst,34.57792208,North,direct,0,47
27580,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,436500,,,,360,not_neg,not_int,lpsm,1008000,sb,pr,home,1U,360,CIB,633,CIB,65-74,to_inst,43.30357143,south,direct,1,46
27581,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,3.25,0.3872,9632.5,240,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,5400,CIB,578,EXP,55-64,to_inst,62.80737705,south,direct,0,41
27582,2019,ncf,Male,nopre,type3,p4,l1,nopc,nob/c,1496500,3.125,-0.5137,6244.67,360,not_neg,not_int,not_lpsm,1998000,sb,pr,home,1U,,CRIF,666,CIB,45-54,not_inst,74.8998999,North,direct,0,
27583,2019,ncf,Joint,nopre,type2,p3,l1,nopc,b/c,736500,3.5,0.3841,6248.32,360,not_neg,not_int,not_lpsm,888000,sb,pr,home,1U,14520,CRIF,769,EXP,45-54,not_inst,82.93918919,North,direct,0,41
27584,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,516500,3.5,-0.2742,23.76,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,7680,CIB,566,CIB,65-74,not_inst,53.91440501,south,direct,0,35
27585,2019,cf,Joint,pre,type3,p1,l1,nopc,nob/c,156500,4.875,0.4957,1960,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,4260,CIB,853,EXP,25-34,to_inst,99.05063291,North,direct,0,25
27586,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,356500,,,,360,neg_amm,not_int,not_lpsm,448000,sb,pr,home,1U,3540,EXP,753,CIB,65-74,to_inst,79.57589286,south,direct,1,49
27587,2019,,Male,nopre,type1,p1,l1,nopc,nob/c,366500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,7680,EQUI,518,EXP,35-44,to_inst,,North,direct,1,
27588,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,356500,,,,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,3840,CIB,634,CIB,65-74,to_inst,71.58634538,North,direct,1,46
27589,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,276500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5160,EQUI,888,EXP,55-64,to_inst,,south,direct,1,
27590,2019,ncf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,4.375,0.5307,3078.89,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,1380,EXP,662,CIB,55-64,to_inst,53.78787879,North,direct,0,48
27591,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,416500,,,,360,neg_amm,not_int,not_lpsm,508000,sb,pr,home,1U,5760,CRIF,512,CIB,45-54,to_inst,81.98818898,North,direct,1,32
27592,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,416500,4.25,0.5803,4918,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,8040,CRIF,691,EXP,45-54,to_inst,78.88257576,south,direct,0,37
27593,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.75,-0.0195,266.18,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1U,4500,EXP,639,EXP,25-34,not_inst,78.88257576,North,direct,0,48
27594,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,446500,3.875,0.3286,11555,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,10200,CRIF,898,EXP,25-34,not_inst,80.01792115,North,direct,0,39
27595,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,236500,3.875,1.0746,5310.5,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,4380,CIB,725,EXP,35-44,to_inst,85.07194245,south,direct,0,54
27596,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,4.75,0.5082,246.48,360,not_neg,not_int,not_lpsm,1128000,sb,pr,home,1U,20340,EXP,667,EXP,25-34,not_inst,64.40602837,North,direct,0,44
27597,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,166500,4,0.9944,1237.52,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,7800,CIB,626,EXP,25-34,not_inst,59.89208633,North,direct,0,43
27598,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.99,0.4979,4932.88,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,9600,CIB,657,EXP,25-34,not_inst,79.6184739,North,direct,0,25
27599,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,106500,3.99,0.4103,1795,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,2100,CIB,711,CIB,65-74,to_inst,83.203125,North,direct,0,48
27600,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,3.99,0.3985,0,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,6000,EXP,633,CIB,55-64,not_inst,62.53213368,North,direct,0,49
27601,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,566500,4.375,0.4919,0,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,11820,EXP,722,EXP,25-34,to_inst,93.17434211,south,direct,0,35
27602,2019,cf,Male,pre,type2,p1,l1,nopc,b/c,526500,4.25,0.8578,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5880,EXP,610,CIB,25-34,not_inst,97.86245353,North,direct,0,59
27603,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,176500,3.125,0.4048,5641.07,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,5700,CIB,803,CIB,65-74,to_inst,50.7183908,south,direct,0,39
27604,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,3.875,0.1777,295,360,neg_amm,not_int,not_lpsm,558000,sb,pr,home,1U,5760,CRIF,617,EXP,25-34,to_inst,80.01792115,North,direct,0,45
27605,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,86500,4.25,1.0832,2902.77,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,2520,CIB,677,CIB,45-54,to_inst,73.30508475,south,direct,0,42
27606,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,706500,,,,360,not_neg,not_int,lpsm,958000,sb,pr,home,1U,5940,CIB,587,EXP,35-44,to_inst,73.7473904,south,direct,1,23
27607,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,126500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4260,EQUI,576,EXP,65-74,to_inst,,North,direct,1,
27608,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,376500,3.625,0.0448,2453.08,336,not_neg,int_only,not_lpsm,538000,sb,pr,home,1U,8820,EXP,799,EXP,25-34,not_inst,69.98141264,North,direct,0,30
27609,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,76500,,,,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,1680,CIB,821,CIB,65-74,to_inst,42.97752809,south,direct,1,29
27610,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,676500,4.18,-0.158,0,360,not_neg,not_int,not_lpsm,968000,sb,pr,home,1U,13140,CRIF,866,EXP,65-74,not_inst,69.88636364,North,direct,0,49
27611,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,4,-0.0855,0,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,12420,EXP,537,CIB,55-64,not_inst,67.78557114,North,direct,0,36
27612,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,226500,4.5,1.1063,7268.75,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,2U,5160,CIB,718,CIB,65-74,to_inst,65.0862069,central,direct,0,28
27613,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,156500,5.25,1.3919,3400,360,not_neg,not_int,not_lpsm,328000,sb,ir,home,2U,1560,CIB,604,CIB,65-74,to_inst,47.71341463,south,direct,0,35
27614,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,246500,3.99,0.5724,750,324,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4920,EXP,545,CIB,45-54,to_inst,95.54263566,North,direct,0,39
27615,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,306500,4.5,0.3206,4149.19,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,4980,CIB,816,EXP,35-44,to_inst,96.3836478,south,direct,0,38
27616,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,716500,4.375,0.1159,0,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,11160,CRIF,785,CIB,45-54,not_inst,88.67574257,North,direct,0,38
27617,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,96500,5.125,1.3615,2919.15,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,3120,CRIF,718,CIB,35-44,to_inst,89.35185185,south,direct,0,30
27618,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,180,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,7140,CRIF,575,CIB,45-54,not_inst,55.41002278,south,direct,1,43
27619,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,256500,4.125,0.7512,5144.62,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,4080,CIB,804,CIB,45-54,to_inst,86.0738255,North,direct,0,34
27620,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,4.25,0.6397,4371.5,324,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,3300,CRIF,754,CIB,45-54,to_inst,67.04545455,south,direct,0,23
27621,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,206500,5.375,1.2715,2669.88,360,not_neg,not_int,lpsm,248000,sb,pr,home,1U,5640,CRIF,883,CIB,55-64,to_inst,83.26612903,North,direct,0,45
27622,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,436500,4.125,-0.032,228.4,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,9480,CIB,596,EXP,55-64,not_inst,71.79276316,North,direct,0,32
27623,2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,486500,5.375,1.4275,14560,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,5820,CIB,695,CIB,45-54,to_inst,78.72168285,North,direct,0,43
27624,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,46500,,,,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,3240,CIB,852,CIB,65-74,to_inst,24.73404255,south,direct,1,25
27625,2019,cf,Joint,pre,type3,p3,l1,nopc,nob/c,406500,4.375,0.7857,5037.5,240,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,7680,EXP,611,EXP,45-54,to_inst,97.24880383,North,direct,0,37
27626,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.4592,10536.25,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,12300,EXP,729,EXP,45-54,to_inst,65.21381579,south,direct,0,24
27627,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,456500,3.375,-0.1554,9415.89,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,16200,EXP,658,EXP,35-44,to_inst,56.49752475,south,direct,0,10
27628,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,576500,3.25,0.4476,2524.88,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,,CRIF,605,EXP,55-64,not_inst,86.30239521,central,direct,0,
